Fund Screening North America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Currency: Base Currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grouped by: IA Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calculated on: 06/06/2023 09:46:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exported on: 06/06/2023 10:08:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Up Capture Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down Capture Ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heptagon Driehaus US Micro Cap Eq I$ Acc,IE00BDB53Y90,North American Smaller Companies,"1,711.34",290.26,No,No,166.61,149.47,146.93,146.93,136.60,113.72,111.30,106.74,82.99,56.11,65.66,80.65,88.35,79.30,65.07,65.07,87.60,116.53,140.12,141.86,142.71,164.96,159.64,156.23,155.22,164.17,163.39,163.39,171.77,156.97,148.46,157.16,160.56,160.56,166.96,181.82,163.30,144.04,128.20,118.07,138.45,138.45,105.81,110.32,100.18,100.18,90.22,69.28,74.87,90.91,90.91,103.57,104.55,104.55,89.93,89.93,89.93,86.74,84.28,66.42,66.42,40.44,40.44,35.68,76.17,76.17,84.06,84.06,84.06,87.11,82.21,82.21,82.21,82.21,82.21,103.67,151.20,151.20,124.97,124.97,205.84,205.84,258.34,258.34,150.89,150.89,170.38,170.38,154.95,144.73,154.83,141.26,131.16,113.98,108.11,108.11,115.38,116.18
Janus Henderson US Venture A2 USD,IE0009354923,North American Smaller Companies,"4,134.60",222.71,No,No,108.30,98.08,103.71,103.71,104.49,99.28,95.80,89.14,87.11,83.35,81.41,86.36,84.96,77.13,64.37,64.37,76.48,87.58,88.34,89.17,90.66,93.58,95.52,95.19,97.54,95.56,92.66,92.66,92.52,85.22,88.79,92.33,90.18,90.18,91.41,85.92,74.55,85.02,94.12,65.48,60.38,60.38,38.59,65.99,64.74,64.74,71.22,76.96,81.47,93.37,93.37,98.25,94.26,94.26,92.54,92.54,92.54,92.65,92.77,86.03,86.03,75.06,75.06,79.20,89.48,89.48,90.13,90.13,90.13,89.78,88.89,88.89,88.89,88.89,88.89,90.69,130.16,130.16,160.09,160.09,129.78,129.78,136.02,136.02,127.89,127.89,114.55,114.55,107.54,103.63,99.87,94.84,97.68,99.03,98.85,98.85,96.57,98.36
JPM US Small Cap Growth C Acc,GB00B8H99P30,North American Smaller Companies,"3,366.05",259.51,No,No,126.07,123.32,130.91,131.81,130.77,129.53,122.71,130.73,126.06,126.06,126.06,131.64,131.64,150.50,144.63,143.57,134.70,131.22,142.67,147.68,146.56,152.40,152.48,133.55,133.83,122.35,109.14,99.18,99.10,95.32,97.58,95.83,88.25,81.58,76.51,67.57,48.02,43.65,92.98,130.26,121.62,121.62,107.95,99.16,127.45,127.45,106.75,106.75,112.26,111.53,116.80,126.33,125.73,125.73,125.26,125.26,125.26,128.00,135.59,118.75,118.75,144.92,144.92,124.36,102.13,102.13,99.94,99.94,99.94,93.37,85.72,87.88,87.88,83.57,83.57,80.64,,,225.93,225.93,239.62,239.62,231.60,231.60,227.97,227.97,194.30,194.30,194.30,177.74,182.20,159.51,153.49,153.49,142.73,142.73,160.49,143.02
Neuberger Berman US Sm Cap USD Instl Acc,IE00B66ZT477,North American Smaller Companies,"5,094.78",217.56,No,No,101.51,91.49,90.37,90.37,102.11,107.58,108.17,100.30,100.98,99.09,95.98,86.49,86.37,86.40,86.59,86.59,74.82,87.86,80.39,84.68,79.82,80.87,84.50,82.40,82.49,80.65,83.04,83.04,84.65,75.11,75.58,71.10,75.76,75.76,80.67,86.37,95.04,108.66,98.49,90.00,98.10,98.10,103.65,101.95,103.65,103.65,93.17,104.82,99.37,90.39,90.39,87.23,87.40,87.40,90.93,90.93,90.93,86.15,85.36,84.74,84.74,72.69,72.69,74.18,75.85,75.85,70.43,70.43,70.43,73.39,78.47,78.47,78.47,78.47,78.47,79.39,109.51,109.51,112.50,112.50,40.90,40.90,50.18,50.18,51.79,51.79,73.05,73.05,76.06,81.10,73.33,69.93,78.55,83.15,80.30,80.30,83.23,88.95
New Capital US Small Cp Gr EUR O Acc,IE00BYX8VR20,North American Smaller Companies,"3,859.62",264.34,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.81,77.33,96.05,80.30,80.30,84.00,87.83,83.30,83.30,73.04,73.04,75.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.24,196.24,196.24,212.54,200.45,178.89,172.50,174.39,156.52,156.52,126.34,119.36
Premier Miton US Smaller Companies B Acc,GB00BF54H991,North American Smaller Companies,"2,199.84",261.53,No,No,,,,125.57,123.51,120.22,107.42,115.08,96.59,96.59,96.59,110.39,110.39,141.32,149.19,155.51,145.85,144.91,161.48,170.99,168.47,174.30,175.09,158.77,154.02,150.25,138.02,116.89,123.96,120.43,122.00,120.05,108.05,101.29,96.06,87.20,82.48,43.05,64.99,130.41,109.26,109.26,77.04,77.12,90.20,90.20,74.47,74.47,72.72,,,,103.83,103.83,97.71,97.71,97.71,99.84,116.93,120.13,120.13,145.92,145.92,107.44,98.85,98.85,103.20,103.20,103.20,101.74,87.56,87.07,87.07,78.44,78.44,90.74,,,217.04,217.04,243.44,243.44,245.90,245.90,288.37,288.37,219.23,219.23,219.23,193.52,198.74,175.12,167.81,167.81,140.15,140.15,141.07,137.01
Raymond James Eagle US Small Cap Strat Z,LU2165937405,North American Smaller Companies,"3,451.26",,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.48,125.20,101.52,90.20,84.18,84.18,79.80,85.06,87.30,87.30,93.77,106.09,99.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.13,54.51,54.51,63.99,70.77,69.69,70.58,76.39,83.79,85.80,85.80,85.90,88.60
Schroder US Smaller Comp Z Acc,GB00B7LDL923,North American Smaller Companies,"2,218.74",155.97,No,No,89.29,89.33,87.38,84.12,82.75,81.65,89.94,93.05,96.39,96.39,96.39,97.32,97.32,94.19,98.27,103.84,100.64,91.39,84.42,74.07,75.82,70.78,75.14,77.81,78.65,82.42,88.68,93.91,89.77,97.70,93.52,96.00,97.71,103.00,90.34,89.30,103.53,104.51,95.47,87.52,91.89,91.89,117.70,100.89,95.18,95.18,115.99,115.99,103.35,97.16,91.30,89.58,84.03,84.03,85.39,85.39,85.39,86.94,83.55,90.73,90.73,78.63,78.63,106.31,111.70,111.70,113.65,113.65,113.65,116.02,120.06,120.31,120.31,125.01,125.01,115.95,,,42.23,42.23,80.43,80.43,30.37,30.37,-5.99,-5.99,49.66,49.66,49.66,49.28,46.18,58.46,51.82,51.82,68.11,68.11,87.15,78.34
T. Rowe Price US Smlr Cm Eq CAccGBP,GB00BD446P55,North American Smaller Companies,"5,927.19",208.62,No,No,97.38,100.04,100.55,102.97,102.97,108.56,106.73,110.35,113.11,113.11,113.11,109.87,109.87,116.90,119.79,116.39,108.73,102.10,98.54,94.28,88.24,92.58,94.59,91.58,89.06,81.14,80.81,84.94,83.09,84.87,86.14,84.58,92.92,88.92,83.31,83.79,90.46,101.40,105.84,111.08,110.61,110.61,126.81,112.19,109.68,109.68,103.96,103.96,101.92,82.76,81.60,83.47,81.95,81.95,76.85,76.85,76.85,73.18,73.89,82.34,82.34,83.33,83.33,93.66,77.06,77.06,80.58,80.58,80.58,84.95,82.04,76.73,76.73,74.86,74.86,61.54,,,82.22,82.22,76.62,76.62,59.41,59.41,44.49,44.49,77.58,77.58,77.58,71.49,73.66,79.48,80.45,80.45,85.23,85.23,95.75,89.34
T. Rowe Price US Smlr Cm Eq Q GBP,LU0860350650,North American Smaller Companies,"7,331.74",208.42,No,No,97.26,100.32,100.16,105.55,102.94,107.63,105.96,108.84,111.35,111.35,111.35,109.39,109.39,113.46,116.58,108.28,103.77,101.24,99.44,94.99,90.47,96.80,95.07,92.47,87.71,84.03,83.47,87.13,87.87,87.23,88.43,88.35,91.65,85.70,87.09,87.44,99.66,104.34,110.66,112.43,111.17,111.17,121.09,116.75,119.73,119.73,112.01,112.01,110.32,82.03,82.16,87.74,83.26,83.26,78.09,78.09,78.09,75.07,73.61,84.98,84.98,79.69,79.69,95.39,76.67,76.67,80.05,80.05,80.05,83.49,83.29,77.21,77.21,75.89,75.89,58.98,,,111.90,111.90,81.27,81.27,62.17,62.17,57.15,57.15,80.17,80.17,80.17,68.94,76.26,81.71,86.18,86.18,91.89,91.89,102.86,96.84
Peer Group Median,,,"3,637.79",208.62,,,97.32,97.23,97.06,98.33,101.62,104.13,104.31,99.07,96.39,96.59,96.39,94.19,94.19,86.40,88.87,88.18,94.71,95.24,91.56,94.28,90.57,92.80,94.59,94.14,96.31,95.04,97.29,99.18,100.77,100.33,97.58,95.83,94.19,96.21,97.39,101.34,105.00,107.19,104.15,103.20,98.10,98.10,105.56,100.89,95.18,95.18,101.92,103.96,99.44,96.34,97.40,96.84,98.42,98.42,97.14,97.14,97.14,97.53,100.26,93.00,93.00,89.89,89.89,105.06,100.49,100.49,101.32,101.32,99.94,95.96,88.89,90.32,90.32,93.96,93.96,91.78,146.32,146.32,95.50,95.50,80.05,80.05,65.31,65.31,74.06,64.16,83.08,83.08,83.08,97.94,101.85,104.99,108.48,106.51,103.48,103.48,107.06,99.79
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
